NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
287;Seguimiento;0;Seguimiento
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
283;Inicio de Pérdida de Derecho al Cobro;0;Inic. Pérd. Dere. Cobr.
278;Resolución de Pérdida de Derecho al Cobro;0;Resol. Pérd. Dere. Cobr.
156;Inicio procedimiento de reintegro;0;Inic. proc. reintegro
152;Propuesta de Resolución de Desisitimiento;0;Prop. Resol. Desisitimiento
82;Pago - Anticipo 90% - 50%;0;Pag. - Anticipo 90% - 50%
82;Pago - Resto 10% - 50%;0;Pag. - Resto 10% - 50%
70;Justificación de Contratación;0;Justif. Contratación
70;Justificación de Actividades y condiciones;0;Justif. Actividades condiciones
53;Resolución de Renuncia;0;Resol. Renun.
52;Resolución de Desistimiento;0;Resol. Desist.
51;Resolución Desfavorable;0;Resol. Desfavorable
50;Resolución de Concesión;0;Resol. Conce.
43;Propuesta Resolución Desfavorable;0;Prop. Resol. Desfavorable
42;Propuesta Resolución de Concesión;0;Prop. Resol. Conce.
30;Evaluación de solicitud;0;Eval. sol.
25;Trámite de audiencia;0;Trám. audiencia
21;Presentación de renuncia;0;Present. renuncia
10;Requerimiento de documentación;0;Req. doc.
1;Presentación de Solicitud;0;Present. Sol.
