NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
155;Propuesta Resolución de inadmisión;0;Prop. Resol. inadmisión
152;Propuesta Resolución Desistimiento;0;Prop. Resol. Desist.
100;Fin de procedimiento;0;Fin proc.
90;Presentación de Recurso de Alzada;0;Present. Recur. Alzada
82;Pago;0;Pag.
55;Resolucion de inadmision;0;Resol. inadmision
53;Resolución de Renuncia;0;Resol. Renun.
52;Resolución Desistimiento;0;Resol. Desist.
51;Resolución denegatoria por incumplimiento requisitos;0;Resol. denegatoria incumplimiento requisitos
50;Resolución de Concesión;0;Resol. Conce.
43;Propuesta Definitiva Resolución denegatoria por incumplimiento requisitos;0;Prop. Defin. Resol. denegatoria incumplimiento requisitos
42;Propuesta Definitiva de Resolución Aprobatoria;0;Prop. Defin. Resol. Aprobatoria
41;Propuesta de Resolucion Desfavorable Provisional;0;Prop. Resol. Desfavorable Provis.
40;Propuesta Provisional de Resolución Favorable;0;Prop. Provis. Resol. Favorable
30;Evaluación de la solicitud;0;Eval. sol.
21;Presentación de Renuncia;0;Present. Renun.
10;Requerimiento documentación solicitud;0;Req. doc. sol.
1;Presentación de solicitud;0;Present. sol.
