NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fín de Procedimiento;1;Fín proc.
316;Resolución Desestimatoria;0;Resol. Desest.
316;Resolución Estimatoria con Crédito;0;Resol. Estim. Crédito
316;Resolución Estimatoria sin Crédito;0;Resol. Estim. sin Crédito
181;Abono segundo plazo;0;Abo. segundo plazo
181;Abono primer plazo;0;Abo. primer plazo
155;Propuesta de Resolución Inadmisión Solicitud Fuera de Plazo;0;Prop. Resol. Inadm. Sol. Fuera Plazo
153;Propuesta de Resolución por Desistimiento Voluntario;0;Prop. Resol. Desist. Voluntario
152;Propuesta de Resolución Desistimiento Requerimiento Documentación;0;Prop. Resol. Desist. Req. Doc.
55;Resolución Inadmisión Solicitud Fuera de Plazo;0;Resol. Inadm. Sol. Fuera Plazo
54;Resolución Revocación;0;Resol. Revocación
53;Resolución por Desistimiento Voluntario;0;Resol. Desist. Voluntario
52;Resolución Desistimiento Requerimiento Documentación;0;Resol. Desist. Req. Doc.
51;Resolución Desestimatoria Requerimiento Documentación;0;Resol. Desest. Req. Doc.
43;Propuesta de Resolución Desestimatoria Requerimiento Documentación;0;Prop. Resol. Desest. Req. Doc.
43;Propuesta de Resolución Definitiva Desestimatoria;0;Prop. Resol. Defin. Desest.
42;Propuesta de Resolución Definitiva Estimatoria sin Crédito;0;Prop. Resol. Defin. Estim. sin Crédito
42;Propuesta de Resolución Definitiva Estimatoria con Crédito;0;Prop. Resol. Defin. Estim. Crédito
41;Propuesta de Resolución Provisional Desestimatoria;0;Prop. Resol. Provis. Desest.
40;Propuesta de Resolución Provisional Estimatoria con Crédito;0;Prop. Resol. Provis. Estim. Crédito
40;Propuesta de Resolución Provisional Estimatoria sin Crédito;0;Prop. Resol. Provis. Estim. sin Crédito
30;Evaluación de alegaciones;0;Eval. alegaciones
30;Evaluación de solicitud;0;Eval. sol.
10;Requerimiento de documentación;0;Req. doc.
1;Presentación de solicitud;0;Present. sol.
