NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
481;Resolución caducidad;0;Resol. caducidad
480;Informe-Propuesta caducidad;0;Inf.-Prop. caducidad
258;Resolución Exclusión Definitiva;0;Resol. Exclusión Defin.
257;Resolución Exclusión Provisional;0;Resol. Exclusión Provis.
155;Propuesta de inadmisión;0;Prop. inadmisión
90;Presentación de Recurso de Alzada;0;Present. Recur. Alzada
59;Resolución Recurso de Alzada;0;Resol. Recur. Alzada
55;Resolución de Inadmisión;0;Resol. Inadm.
50;Resolución de Adjudicación de Concierto;0;Resol. Adjud. Concierto
42;Propuesta Favorable;0;Prop. Favorable
30;Evaluación de la solicitud;0;Eval. sol.
10;Subsanación de datos y/o documentación;0;Subsanación datos y/o doc.
1;Presentación de solicitud;0;Present. sol.
