NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de Procedimiento;1;Fin proc.
90;Presentación de Recurso de Alzada - Razones Humanitarias;1;Present. Recur. Alzada - Razones Humanitarias
336;Reiteración devolución tarjeta caducada ;0;Reiteración devolución tarjeta caducada 
329;Revision  del Grado de Discapacidad;0;Revision del Grado Discap.
90;Presentacion de Recurso de Alzada;0;Present. Recur. Alzada
90;Presentacion de Recurso de Alzada - Transporte Colectivo;0;Present. Recur. Alzada - Transporte Colectivo
90;Presentacion de Recurso de Alzada - Pensionista;0;Present. Recur. Alzada - Pensionista
90;Presentación de Recurso de Alzada - Hospital Nacional de Parapléjicos;0;Present. Recur. Alzada - Hospital Nacional Parapléjicos
54;Resolución de Revocación de R. Denegatoria - Hospital Nacional de Parapléjicos;0;Resol. Revocación R. Deneg. - Hospital Nacional Parapléjicos
54;Resolucion de Revocacion de Resolucion Denegatoria - Transporte colectivo;0;Resol. Revocacion Resol. Deneg. - Transporte colectivo
54;Resolucion de Revocacion de Resolucion Denegatoria;0;Resol. Revocacion Resol. Deneg.
54;Resolucion de Revocacion de Resolucion Denegatoria - Pensionista;0;Resol. Revocacion Resol. Deneg. - Pensionista
54;Resolucion de Revocacion de Resolucion Denegatoria - Razones Humanitarias;0;Resol. Revocacion Resol. Deneg. - Razones Humanitarias
52;Resolucion Desistimiento a Persona con Discapacidad;0;Resol. Desist. Persona Discap.
52;Resolucion Desistimiento - Pensionista;0;Resol. Desist. - Pensionista
52;Resolución Desistimiento - Hospital Nacional de Parapléjicos;0;Resol. Desist. - Hospital Nacional Parapléjicos
52;Resolucion Desistimiento - Transporte colectivo;0;Resol. Desist. - Transporte colectivo
52;Resolucion Desistimiento - Razones humanitarias;0;Resol. Desist. - Razones humanitarias
51;Resolución Denegatoria - Transporte colectivo;0;Resol. Deneg. - Transporte colectivo
51;Resolución Denegatoria - Pensionista;0;Resol. Deneg. - Pensionista
51;Resolución Denegatoria - Razones Humanitarias;0;Resol. Deneg. - Razones Humanitarias
51;Resolucion Denegatoria a Persona con Discapacidad;0;Resol. Deneg. Persona Discap.
51;Resolución Denegatoria - Hospital Nacional de Parapléjicos;0;Resol. Deneg. - Hospital Nacional Parapléjicos
50;Resolución de Concesión - Hospital Nacional de Parapléjicos;0;Resol. Conce. - Hospital Nacional Parapléjicos
50;Resolucion de Renovacion a Persona con Discapacidad;0;Resol. Renovacion Persona Discap.
50;Resolución de Renovación - Pensionista;0;Resol. Renovación - Pensionista
50;Resolución de Renovación - Razones Humanitarias;0;Resol. Renovación - Razones Humanitarias
50;Resolución de Renovación - Transporte Colectivo;0;Resol. Renovación - Transporte Colectivo
30;Evaluación de Solicitud - Hospital Nacional de Parapléjicos;0;Eval. Sol. - Hospital Nacional Parapléjicos
30;EVALUACIÓN de Solicitud - Razones Humanitarias;0;Ev. Sol. - Razones Humanitarias
30;EVALUACIÓN de Solicitud - Pensionista;0;Ev. Sol. - Pensionista
30;EVALUACIÓN de Solicitud - Transporte Colectivo;0;Ev. Sol. - Transporte Colectivo
30;Evaluacion de Solicitud de Persona con Discapacidad;0;Evaluacion Sol. Persona Discap.
10;Requerimiento de Documentacion a Pensionista;0;Req. Documentacion Pensionista
10;Requerimiento de Documentación - Hospital Nacional de Parapléjicos;0;Req. Doc. - Hospital Nacional Parapléjicos
10;Requerimiento de Documentacion a Transporte Colectivo;0;Req. Documentacion Transporte Colectivo
10;Requerimiento de Documentacion a Razones Humanitarias;0;Req. Documentacion Razones Humanitarias
10;Requerimiento de Documentacion a Persona con Discapacidad;0;Req. Documentacion Persona Discap.
1;Presentación de Solicitud - Transporte Colectivo;0;Present. Sol. - Transporte Colectivo
1;Presentación de Solicitud - Pensionista;0;Present. Sol. - Pensionista
1;Presentacion de Solicitud de Persona con Discapacidad;0;Present. Sol. Persona Discap.
1;Presentación de Solicitud - Razones Humanitarias;0;Present. Sol. - Razones Humanitarias
1;Presentación de Solicitud - Hospital Nacional de Parapléjicos;0;Present. Sol. - Hospital Nacional Parapléjicos
