NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
286;Presentación solicitud de desistimiento;0;Present. sol. desistimiento
278;Resolución de pérdida de derecho al cobro;0;Resol. pérdida derecho cobro
156;Inicio de procedimiento de reintegro;0;Inic. proc. reintegro
155;Propuesta de resolución de inadmisión;0;Prop. res. inadmisión
82;Pago Final 75%;0;Pag. Final 75%
82;Pago Anticipo 25%;0;Pag. Anticipo 25%
73;Requerimiento Documentación Justificativa;0;Req. Doc. Justif.
70;Presentación Documentación Justificativa;0;Present. Doc. Justif.
55;Resolución de inadmisión;0;Resol. inadmisión
53;Resolución de renuncia sin pago;0;Resol. renuncia sin pago
53;Resolución de renuncia con pago (sin intereses);0;Resol. renuncia pago (sin intereses)
52;Resolución de desistimiento;0;Resol. desistimiento
52;Resolución de aceptación de desistimiento;0;Resol. aceptación desistimiento
51;Resolución denegatoria por incumplimiento requisitos;0;Resol. denegatoria incumplimiento requisitos
51;Resolución denegatoria por falta de presupuesto;0;Resol. denegatoria falta presupuesto
50;Resolución aprobatoria;0;Resol. aprobatoria
43;Propuesta denegatoria por falta de presupuesto;0;Prop. denegatoria falta presupuesto
42;Propuesta aprobatoria;0;Prop. aprobatoria
40;Propuesta provisional aprobatoria (trámite de audiencia);0;Prop. provisional aprobatoria (trámite audiencia)
30;Evaluación de solicitud;0;Eval. sol.
25;Propuesta denegatoria incumplimiento de requisitos (Trámite de audiencia);0;Prop. denegatoria incumplimiento requisitos (Trám. audiencia)
25;Trámite audiencia en pérdida de derecho al cobro;0;Trám. audiencia pérdida derecho cobro
21;Presentación de renuncia;0;Present. renuncia
10;Requerimiento documentación solicitud;0;Req. doc. sol.
1;Presentación de solicitud;0;Present. sol.
