NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
468;Resolución por mediación;0;Resol. mediación
467;Propuesta de mediación;0;Prop. mediación
428;Reconvención;0;Reconvención
427;Requerimiento de conformidad;0;Req. conformidad
426;No aportación de documentación;0;No aportación doc.
425;Corrección y/o aclaración del laudo;0;Corrección y/o aclaración laudo
424;Trámite de vista;0;Trám. vista
423;Aceptación del arbitraje;0;Aceptación arbitraje
422;No aceptación del arbitraje;0;No aceptación arbitraje
421;Traslado al órgano competente;0;Traslado órgano competente
403;Ejecución judicial del laudo;0;Ejecución judicial laudo
402;Anulación del laudo;0;Anulación laudo
401;Emisión del laudo;0;Emisión laudo
399;Designación órgano arbitral;0;Designación órgano arbitral
397;Resolución incompetencia;0;Resol. incompetencia
390;Admisión de solicitud;0;Admisión sol.
57;Resolución de archivo;0;Resol. archivo
55;Resolución de Inadmisión;0;Resol. Inadm.
52;Resolución desistimiento;0;Resol. desistimiento
10;Requerimiento de documentación;0;Req. doc.
1;Presentación de la solicitud;0;Present. sol.
