NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
478;Archivo de expediente;0;Archivo expediente
466;Resolución sobre daños y perjuicios;0;Resol. sobre daños perjuicios
465;Comprobación de daños;0;Comprob. daños
464;Ejecución forzosa;0;Ejecución forzosa
463;Entrega del bien;0;Entrega bien
462;Notificación al afectado;0;Notif. afectado
461;Realización de pruebas;0;Realización pruebas
460;Notificación. Presunto Infractor con plazo para alegaciones;0;Notif.. Presunto Infractor plazo para alegaciones
459;Resolución de inicio;0;Resol. inicio
458;Solicitud información adicional;0;Sol. información adicional
457;Investigación previa Patrimonio;0;Investigación previa Patrimonio
456;Denuncia;0;Denuncia
444;Informe Serv. Jurídico;0;Inf. Serv. Jurídico
343;Petición de informes a otros Órganos;0;Petición informes otros Órganos
216;Apremio;0;Apremio
122;Comunicación otros Órganos;0;Comunicación otros Órganos
82;Pago voluntario;0;Pag. voluntario
50;Resolución;0;Resol.
42;Propuesta resolución;0;Prop. res.
25;Audiencia afectado;0;Audi. afectado
25;Trámite de audiencia;0;Trám. audiencia
1;Apertura de oficio. Patrimonio;0;Apertura oficio. Patrimonio
