NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de Procedimiento;1;Fin proc.
242;Valoración de la Solicitud;0;Valoración la Sol.
52;Resolución Desestimiento;0;Resol. Desest.
51;Resolución Denegatoria;0;Resol. Deneg.
50;Resolución concesión de uso;0;Resol. concesión uso
30;Evaluación de la Solicitud;0;Eval. la Sol.
25;Propuesta de cambio de temporalidad;0;Prop. cambio temporalidad
10;Requerimiento Documentación Solicitud;0;Req. Doc. Sol.
1;Presentación de la Solicitud;0;Present. la Sol.
