NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de Procedimiento;1;Fin proc.
52;Resolución de Desestimiento;1;Resol. Desest.
157;Propuesta de archivo;0;Prop. archivo
71;Certificado de Pago Primer Abono;0;Certificado Pag. Primer Abo.
71;Certificado de Pago Cuarto Abono;0;Certificado Pag. Cuarto Abo.
71;Certificado de Pago PRÓRROGA Cuarto Abono;0;Certificado Pag. PRÓRROGA Cuarto Abo.
71;Certificado de Pago Tercer Abono;0;Certificado Pag. Tercer Abo.
71;Certificado de Pago PRÓRROGA Segundo Abono;0;Certificado Pag. PRÓRROGA Segundo Abo.
71;Certificado de Pago PRÓRROGA Quinto Abono;0;Certificado Pag. PRÓRROGA Quinto Abo.
71;Certificado de Pago Quinto Abono;0;Certificado Pag. Quinto Abo.
71;Certificado de Pago PRÓRROGA Primer Abono;0;Certificado Pag. PRÓRROGA Primer Abo.
71;Certificado de Pago PRÓRROGA Tercer Abono;0;Certificado Pag. PRÓRROGA Tercer Abo.
71;Certificado de Pago Segundo Abono;0;Certificado Pag. Segundo Abo.
67;Resolución de pérdida total de la subvención;0;Resol. pérdida total la subvención
66;Propuesta de pérdida total de la subvención;0;Prop. pérdida total la subvención
65;Requerimiento de subsanación Cuarto abono;0;Req. subsanación Cuarto abono
65;Requerimiento de subsanación Tercer abono PRÓRROGA;0;Req. subsanación Tercer abono PRÓRROGA
65;Requerimiento de subsanación Segundo abono;0;Req. subsanación Segundo abono
65;Requerimiento de subsanación Primer abono;0;Req. subsanación Primer abono
65;Requerimiento de subsanación Tercer abono;0;Req. subsanación Tercer abono
65;Requerimiento de subsanación Segundo abono PRÓRROGA;0;Req. subsanación Segundo abono PRÓRROGA
65;Requerimiento de subsanación Quinto abono;0;Req. subsanación Quinto abono
65;Requerimiento de subsanación Quinto abono PRÓRROGA;0;Req. subsanación Quinto abono PRÓRROGA
65;Requerimiento de subsanación Cuarto abono PRÓRROGA;0;Req. subsanación Cuarto abono PRÓRROGA
65;Requerimiento de subsanación Primer abono PRÓRROGA;0;Req. subsanación Primer abono PRÓRROGA
63;Resolución de denegación de abono trimestral (defecto de forma) Primer abono;0;Resol. denegación abono trimestral (defecto forma) Primer abono
63;Resolución de denegación de abono trimestral (defecto de forma) Tercer abono;0;Resol. denegación abono trimestral (defecto forma) Tercer abono
63;Resolución de denegación de abono trimestral (defecto de forma) Cuarto abono;0;Resol. denegación abono trimestral (defecto forma) Cuarto abono
63;Resolución de denegación de abono trimestral (defecto de forma) Quinto abono;0;Resol. denegación abono trimestral (defecto forma) Quinto abono
63;Resol. de denegación de abono trimest. (fuera plazo) PRÓRROGA Tercer abono;0;Resol. denegación abono trimest. (fuera plazo) PRÓRROGA Tercer abono
63;Resol. de denegación de abono trimest. (defecto de forma) PRÓRROGA Segundo abono;0;Resol. denegación abono trimest. (defecto forma) PRÓRROGA Segundo abono
63;Resol. de denegación de abono trimest. (defecto de forma) PRÓRROGA Tercer abono;0;Resol. denegación abono trimest. (defecto forma) PRÓRROGA Tercer abono
63;Resol. de denegación de abono trimest. (defecto de forma) PRÓRROGA Cuarto abono;0;Resol. denegación abono trimest. (defecto forma) PRÓRROGA Cuarto abono
63;Resolución de denegación de abono trimestral (fuera plazo) Primer abono;0;Resol. denegación abono trimestral (fuera plazo) Primer abono
63;Resol. de denegación de abono trimest. (fuera plazo) PRÓRROGA Segundo abono;0;Resol. denegación abono trimest. (fuera plazo) PRÓRROGA Segundo abono
