NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
505;Recursos y otros expedientes relacionados;0;Rec.s otros expedientes relacionados
373;Petición Informe a Agente Medioambiental;0;Petición Inf. Agente Medioambiental
100;Fin de procedimiento;0;Fin procedimiento
55;Resolución de inadmisión o acumulación de expedientes;0;Res. inadmisión o acumulación expedientes
52;Resolución de Desistimiento;0;Res. Desist.
51;Resolución Denegatoria Servicio Provincial;0;Res. Deneg. Servicio Provincial
50;Resolución Aprobatoria de Servicios Provinciales;0;Res. Aprobatoria Servicios Provinciales
35;Requerimiento información a otros organismos;0;Req. información otros organismos
10;Requerimiento Documentación/Subsanación solicitud,incluida garantía(en su caso);0;Req. Doc./Subsanación solicitud,incluida garantía(en su caso)
1;Presentación Solicitud;0;Present. Sol.
