NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
155;Propuesta Resolución de Inadmisión;1;Prop. Res. Inadm.
100;Fin procedimiento;1;Fin procedimiento
82;Pago anticipado;1;Pg. anticipado
303;Verificación administrativa - Informe de cumplimiento de condiciones de SSCC;0;Verificación administrativa - Inf. cumplimiento condiciones SSCC
303;Informe de cumplimiento de condiciones de SSPP;0;Inf. cumplimiento condiciones SSPP
302;Visita de Inspección;0;Visita Inspección
301;Plazo Prórroga de un Mes;0;Plazo Prór. un Mes
297;Comprobación no inicio actuaciones;0;Comprobación no inicio actuaciones
293;Informe de Calificación y Calificación Técnica;0;Inf. Calificación Calificación Técnica
286;Presentación de solicitud de desistimiento;0;Present. solicitud desistimiento
278;Resolución de Incumplimiento;0;Res. Incumplimiento
278;Pérdida de derecho al cobro total;0;Pérd. derecho cobro total
242;Valoración solicitud;0;Valoración solicitud
90;Presentación Recurso-Revisión expediente;0;Present. Rec.-Revisión expediente
82;Pago-Reconocimiento de obligación (ADO,O);0;Pg.-Reconocimiento obligación (ADO,O)
74;No justificado-Incumplimiento total;0;No justificado-Incumplimiento total
73;Requerimiento Documentación Justificativa;0;Req. Doc. Justificativa
72;Justificación incompleta-Liquidación parcial;0;Just. incompleta-Liq. parcial
71;Justificación completa-Liquidación total;0;Just. completa-Liq. total
70;Presentación Documentación Justificativa;0;Present. Doc. Justificativa
53;Resolución de aceptación de renuncia;0;Res. aceptación renuncia
52;Resolución Desistimiento;0;Res. Desist.
51;Resolución Denegatoria por incumplimiento de requisitos;0;Res. Deneg. incumplimiento requisitos
50;Resolución aprobatoria;0;Res. aprobatoria
43;Propuesta definitiva resolución denegatoria;0;Prop. definitiva res. denegatoria
42;Propuesta definitiva resolución aprobatoria;0;Prop. definitiva res. aprobatoria
41;Propuesta provisional resolución denegatoria;0;Prop. provisional res. denegatoria
40;Propuesta provisional resolución aprobatoria;0;Prop. provisional res. aprobatoria
30;Evaluación Solicitud;0;Eval. Sol.
25;Trámite de audiencia en incumplimiento;0;Trám. audiencia incumplimiento
25;Presentación de Alegaciones;0;Present. Alegaciones
21;Presentación de renuncia;0;Present. renuncia
10;Requerimiento de documentación;0;Req. documentación
1;Presentación de la solicitud;0;Present. la solicitud
