NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
286;Presentación Solicitud Desistimiento;1;Present. Sol. Desist.
100;Fin de Procedimiento;1;Fin proc.
294;Informe del Instructor;0;Inf. Instructor
293;Informe de Calificación;0;Inf. Calificación
278;Resolución de Pérdida de Derecho al Cobro Parcial;0;Resol. Pérd. Dere. Cobr. Parcial
278;Resolución de Pérdida de Derecho al Cobro Total;0;Resol. Pérd. Dere. Cobr. Total
242;Valoración Solicitud;0;Valoración Sol.
82;Pago 50%;0;Pag. 50%
82;Pago - Resto 50%;0;Pag. - Resto 50%
74;No justificación;0;No justif.
73;Requerimiento de documentación de justificación de gasto;0;Req. doc. justif. gasto
72;Justificación de gasto Incompleta;0;Justif. gasto Incompleta
71;Justificación de gasto Completa;0;Justif. gasto Completa
70;Justificación de gasto;0;Justif. gasto
52;Resolución Desistimiento;0;Resol. Desist.
51;Resolución Desestimatoria;0;Resol. Desest.
50;Resolución de Concesión;0;Resol. Conce.
43;Propuesta definitiva Resolución Desestimatoria;0;Prop. definitiva Resol. Desest.
42;Propuesta definitiva de Resolución Concesión;0;Prop. definitiva Resol. Conce.
41;Propuesta Provisional Resolución Desestimatoria;0;Prop. Provis. Resol. Desest.
40;Propuesta Provisional de Resolución Concesión;0;Prop. Provis. Resol. Conce.
30;Evaluación de solicitud;0;Eval. sol.
10;Requerimiento de documentación;0;Req. doc.
1;Presentación de solicitud de Subvención;0;Present. sol. Subvención
