NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
283;Propuesta Resolución de Pérdida de Derecho al Cobro Total;0;Prop. Resol. Pérd. Dere. Cobr. Total
278;Resolución de Pérdida de Derecho al Cobro Total;0;Resol. Pérd. Dere. Cobr. Total
278;Resolución Estimatoria Abono Pérdida Parcial ;0;Resol. Estim. Abo. Pérd. Parcial 
155;Propuesta Resolución de Inadmisión;0;Prop. Resol. Inadm.
153;Propuesta Resolución Aceptación de Renuncia;0;Prop. Resol. Aceptación Renun.
152;Propuesta de Resolucion Desistimiento;0;Prop. Resol. Desist.
82;Pago;0;Pag.
74;No justificado en plazo;0;No justificado plazo
70;Presentación Documentación Justificativa;0;Present. Doc. Justif.
55;Resolución de inadmisión;0;Resol. inadmisión
53;Resolución Aceptación de Renuncia;0;Resol. Aceptación Renun.
52;Resolucion Desistimiento;0;Resol. Desist.
51;Resolución desestimatoria - Incumple Requisitos;0;Resol. desest. - Incumple Req.
51;Resolución desestimatoria - Insuficiencia Credito;0;Resol. desest. - Insuf. Credito
50;Resolución de Concesión;0;Resol. Conce.
50;Resolución Estimatoria Abono;0;Resol. Estim. Abo.
42;Propuesta Resolución Estimatoria de Abono;0;Prop. Resol. Estim. Abo.
42;Propuesta Resolución Estimatoria Abono Pérdida Parcial;0;Prop. Resol. Estim. Abo. Pérd. Parcial
42;Propuesta Resolución Estimatoria de Concesión;0;Prop. Resol. Estim. Conce.
41;Propuesta Resolución Desestimatoria - Incumple Requisitos;0;Prop. Resol. Desest. - Incumple Req.
41;Propuesta Resolución Desestimatoria - Insuficiencia Credito;0;Prop. Resol. Desest. - Insuf. Credito
30;Evaluación de solicitud;0;Eval. sol.
30;Evaluación de justificación;0;Eval. justif.
21;Presentación de Renuncia;0;Present. Renun.
15;Presentación de alegaciones;0;Present. alegaciones
10;Requerimiento de documentación;0;Req. doc.
1;Presentación de solicitud;0;Present. sol.
