NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
294;Informe General de Valoración;0;Inf. General Valoración
294;Informe General de Valoración tras Alegaciones;0;Inf. General Valoración tras Alegaciones
293;Informe de Evaluación SSPP;0;Inf. Eval. SSPP
287;Seguimiento primer semestre;0;Seguimiento primer semestre
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
242;Valoración Solicitud tras Alegaciones;0;Valoración Sol. tras Alegaciones
242;Valoración Solicitud;0;Valoración Sol.
156;Inicio de Procedimiento de Reintegro primer semestre;0;Inic. proc. Reintegro primer semestre
156;Inicio de Procedimiento de Reintegro;0;Inic. proc. Reintegro
155;Propuesta de Resolución de Inadmisión;0;Prop. Resol. Inadm.
82;Pago;0;Pag.
61;Resolución aprobatoria de sustitución;0;Resol. aprobatoria sustitución
55;Resolución de Inadmisión;0;Resol. Inadm.
53;Resolución de Renuncia;0;Resol. Renun.
52;Resolución Desistimiento;0;Resol. Desist.
51;Resolución Denegatoria Incumplimiento de Requisitos;0;Resol. Deneg. Incumplimiento Req.
51;Resolución Denegatoria Falta de Presupuesto;0;Resol. Deneg. Falt. Presupuesto
50;Resolución Aprobatoria;0;Resol. Aprobatoria
43;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos;0;Prop. Defin. Resol. Deneg. Incumplimiento Req.
43;Propuesta Definitiva Resolución Denegatoria Falta de Presupuesto;0;Prop. Defin. Resol. Deneg. Falt. Presupuesto
42;Propuesta Definitiva de Resolución Aprobatoria;0;Prop. Defin. Resol. Aprobatoria
41;Propuesta Provisional Resolución Denegatoria Incumplimiento de Requisitos;0;Prop. Provis. Resol. Deneg. Incumplimiento Req.
41;Propuesta Provisional Resolución Denegatoria Falta de Presupuesto;0;Prop. Provis. Resol. Deneg. Falt. Presupuesto
40;Propuesta Provisional de Resolución Aprobatoria;0;Prop. Provis. Resol. Aprobatoria
30;Evaluación de solicitud;0;Eval. sol.
30;Evaluación de solicitud de sustitución;0;Eval. sol. sustitución
25;Trámite Audiencia Propuesta Provisional Resolución Aprobatoria;0;Trám. Audi. Prop. Provis. Resol. Aprobatoria
25;Trámite de Audiencia de sustitución;0;Trám. Audi. sustitución
25;Trámite Audiencia Propuesta Provisional Resolución Deneg. Incump. de Requisitos;0;Trám. Audi. Prop. Provis. Resol. Deneg. Incump. Req.
25;Trámite de Audiencia;0;Trám. Audi.
25;Trámite Audiencia Propuesta Provisional Resolución Deneg. Falta Presupuesto;0;Trám. Audi. Prop. Provis. Resol. Deneg. Falt. Presupuesto
21;Presentación de Renuncia;0;Present. Renun.
11;Presentación de sustitución;0;Present. sustitución
10;Requerimiento Documentación Solicitud;0;Req. Doc. Sol.
1;Presentación de solicitud;0;Present. sol.
