NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
90;Inicio Expediente Pérdida Derecho Cobro - No Justificación;1;Inic. Expediente Pérd. Der. Cob. - No Just.
57;Archivo de expediente;1;Archivo expediente
42;Propuesta Resolución Estimatoria de Concesión tras Alegaciones;1;Prop. Res. Est. Conc. tras Alegaciones
41;Propuesta Resolución Desestimatoria tras Alegaciones Incumpl. Requisitos;1;Prop. Res. Desest. tras Alegaciones Incumpl. Req.
302;Visita de obra (abono);0;Visita obra (abono)
302;Visita de obra;0;Visita obra
225;Estimación de Recurso de Alzada;0;Estimación Rec. Alzada
224;Desestimación de Recurso de Alzada;0;Desestimación Rec. Alzada
100;Fin de Procedimiento;0;Fin proc.
90;Presentación de Recurso de Alzada;0;Present. Rec. Alzada
90;Inicio Expediente Pérdida Derecho Cobro Total - Falta Documentación ;0;Inic. Expediente Pérd. Der. Cob. Total - Falt. Doc. 
90;Revocación de Resolución;0;Revocación Res.
90;Inicio Expediente Pérdida Derecho Cobro Parcial;0;Inic. Expediente Pérd. Der. Cob. Parcial
90;Inicio Expediente Pérdida Derecho Cobro Total - Incump. Req.;0;Inic. Expediente Pérd. Der. Cob. Total - Incump. Req.
82;Trámite de Pago al Beneficiario;0;Trám. Pg. Beneficiario
55;Duplicidad de Expediente;0;Duplicidad Expediente
53;Propuesta Resolución Aceptación de Renuncia;0;Prop. Res. Aceptación Renuncia
53;Resolución Aceptación de Renuncia;0;Res. Aceptación Renuncia
53;Resolución Aceptación de Renuncia al Abono;0;Res. Aceptación Renuncia Ab.
53;Propuesta Resolución Aceptación de Renuncia al Abono;0;Prop. Res. Aceptación Renuncia Ab.
51;Resolución Desistimiento - Falta Documentación (abono);0;Res. Desist. - Falt. Doc. (abono)
51;Resolución Desestimatoria - Incumplimiento de Requisitos (abono);0;Res. Desest. - Incumplimiento Req. (abono)
51;Resolución Pérdida Derecho Cobro Parcial;0;Res. Pérd. Der. Cob. Parcial
51;Resolución Desistimiento - Falta Documentación;0;Res. Desist. - Falt. Doc.
51;Resolución Inadmisión a trámite - Fuera de Plazo;0;Res. Inadm. trámite - Fuera Plazo
51;Comunicación de Resolución Desestimatoria - Incumplimiento de Requisitos;0;Comunicación Res. Desest. - Incumplimiento Req.
51;Resolución Inadmisión a trámite - Defecto Forma;0;Res. Inadm. trámite - Defecto Forma
51;Resolución de Pérdida de Subvención;0;Res. Pérd. Subvención
51;Resolución Pérdida Derecho Cobro - Incump. Req.;0;Res. Pérd. Der. Cob. - Incump. Req.
51;Resolución Pérdida Derecho Cobro - Falta Documentación ;0;Res. Pérd. Der. Cob. - Falt. Doc. 
51;Resolución Inadmisión a trámite - No objeto;0;Res. Inadm. trámite - No objeto
51;Comunicación de Resolución Desestimatoria - Falta de Presupuesto;0;Comunicación Res. Desest. - Falt. Presupuesto
50;Resolución Estimatoria de Abono;0;Res. Est. Ab.
50;Comunicación de Resolución Estimatoria de Concesión;0;Comunicación Res. Est. Conc.
50;Resolución Estimatoria Abono Pérdida Parcial ;0;Res. Est. Ab. Pérd. Parcial 
42;Propuesta Resolución Estimatoria de Abono;0;Prop. Res. Est. Ab.
42;Propuesta Resolución Estimatoria Provisional de Concesión;0;Prop. Res. Est. Prov. Conc.
42;Propuesta Resolución Estimatoria Abono Pérdida Parcial;0;Prop. Res. Est. Ab. Pérd. Parcial
41;Propuesta Resolución Desistimiento - Falta Documentación;0;Prop. Res. Desist. - Falt. Doc.
41;Propuesta Resolución Inadmisión a trámite - Defecto Forma;0;Prop. Res. Inadm. trámite - Defecto Forma
41;Propuesta Resolución de Pérdida de Subvención;0;Prop. Res. Pérd. Subvención
41;Propuesta Resolución Pérdida Derecho Cobro - Falta Documentación ;0;Prop. Res. Pérd. Der. Cob. - Falt. Doc. 
41;Propuesta Resolución Inadmisión a trámite - Fuera de Plazo;0;Prop. Res. Inadm. trámite - Fuera Plazo
41;Propuesta Resolución Pérdida Derecho Cobro Parcial ;0;Prop. Res. Pérd. Der. Cob. Parcial 
41;Propuesta Resolución Pérdida Derecho Cobro - Incump. Req.;0;Prop. Res. Pérd. Der. Cob. - Incump. Req.
41;Propuesta Resolución Inadmisión a trámite - No objeto;0;Prop. Res. Inadm. trámite - No objeto
41;Propuesta Resolución Desistimiento - Falta Documentación (abono);0;Prop. Res. Desist. - Falt. Doc. (abono)
41;Propuesta Resolución Desestimatoria Provisional - Incumplimiento de Requisitos;0;Prop. Res. Desest. Prov. - Incumplimiento Req.
41;Propuesta Resolución Desestimatoria - Incumplimiento de Requisitos (abono);0;Prop. Res. Desest. - Incumplimiento Req. (abono)
30;Evaluación de solicitud;0;Eval. solicitud
30;Evaluación de solicitud (abono);0;Eval. solicitud (abono)
25;Trámite de Audiencia;0;Trám. Aud.
25;Requerimiento/Tramite de Audiencia - No Objeto;0;Req./Tramite Aud. - No Objeto
25;Trámite de Audiencia (abono);0;Trám. Aud. (abono)
15;Presentacion de alegaciones;0;Present. alegaciones
10;Requerimiento de documentación (abono);0;Req. documentación (abono)
10;Requerimiento de Presentación de Justificación;0;Req. Present. Just.
10;Requerimiento de documentación;0;Req. documentación
1;Presentación de solicitud;0;Present. solicitud
1;Solicitud de Abono;0;Sol. Ab.
