NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
100;Fin de procedimiento;1;Fin procedimiento
314;Propuesta denegatoria con subrogación sin pago;0;Prop. denegatoria subrogación sin pago
314;Propuesta aprobatoria con subrogación sin pago;0;Prop. aprobatoria subrogación sin pago
306;Propuesta aprobatoria con sustitución sin pago;0;Prop. aprobatoria sustitución sin pago
306;Propuesta denegatoria con sustitución sin pago;0;Prop. denegatoria sustitución sin pago
287;Seguimiento primer año;0;Seguimiento primer año
287;Seguimiento segundo año;0;Seguimiento segundo año
287;Seguimiento tercer año;0;Seguimiento tercer año
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
242;Valoración Autonómica;0;Valoración Autonómica
156;Inicio procedimiento reintegro primer año;0;Inic. procedimiento reintegro primer año
156;Inicio de procedimiento de reintegro;0;Inic. procedimiento reintegro
156;Inicio procedimiento reintegro segundo año;0;Inic. procedimiento reintegro segundo año
156;Inicio procedimiento reintegro tercer año;0;Inic. procedimiento reintegro tercer año
155;Propuesta Resolución de inadmisión;0;Prop. Res. inadmisión
152;Propuesta de Resolución de Desistimiento;0;Prop. Res. Desist.
82;Pago;0;Pg.
62;Resolución aprobatoria con subrogación sin pago;0;Res. aprobatoria subrogación sin pago
62;Resolución aprobatoria de subrogación con pago;0;Res. aprobatoria subrogación pago
62;Resolución denegatoria con subrogación sin pago;0;Res. denegatoria subrogación sin pago
61;Resolución aprobatoria de sustitución con pago;0;Res. aprobatoria sustitución pago
61;Resolución aprobatoria con sustitución sin pago;0;Res. aprobatoria sustitución sin pago
61;Resolución denegatoria con sustitución sin pago;0;Res. denegatoria sustitución sin pago
55;Resolución de inadmisión;0;Res. inadmisión
53;Resolución de Renuncia con pago (sin intereses);0;Res. Renuncia pago (sin intereses)
53;Resolución de Renuncia sin pago;0;Res. Renuncia sin pago
52;Resolución de Desistimiento;0;Res. Desist.
51;Resolución denegatoria por incumplimiento requisitos;0;Res. denegatoria incumplimiento requisitos
50;Resolución aprobatoria;0;Res. aprobatoria
43;Propuesta Resolución denegatoria por incumplimiento requisitos;0;Prop. Res. denegatoria incumplimiento requisitos
42;Propuesta Resolución aprobatoria;0;Prop. Res. aprobatoria
30;Evaluación de sustitución;0;Eval. sustitución
30;Evaluación de subrogación;0;Eval. subrogación
30;Evaluación de solicitud;0;Eval. solicitud
25;Trámite de audiencia previo;0;Trám. audiencia previo
25;Trámite de audiencia subrogación;0;Trám. audiencia subrogación
25;Trámite de audiencia;0;Trám. audiencia
25;Trámite de audiencia sustitución;0;Trám. audiencia sustitución
21;Presentación de Renuncia;0;Present. Renuncia
12;Presentación de subrogación;0;Present. subrogación
11;Presentación de sustitución;0;Present. sustitución
10;Requerimiento documentación solicitud;0;Req. documentación solicitud
1;Presentación de solicitud;0;Present. solicitud
