NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
100;Fin de Procedimiento;1;Fin proc.
278;Resolución tras Trámite de Audiencia en Pérdida de Derecho al Cobro;0;Res. tras Trám. Aud. Pérd. Der. Cob.
270;Modificación Resolución Desfavorable;0;Modificación Res. Desfavorable
266;Comunicación inicio primer proyecto;0;Comunicación inicio primer proyecto
266;Comunicación inicio otros proyectos / Seguimiento;0;Comunicación inicio otros proyectos / Seguimiento
255;Organo Colegiado;0;Organo Colegiado
251;Informe de Servicios Centrales;0;Inf. Servicios Centrales
242;Valoración de proyectos;0;Valoración proyectos
160;Solicitud modificación resolución;0;Sol. modificación res.
156;Procedimiento de reintegro;0;proc. reintegro
82;Pago 75%;0;Pg. 75%
82;LIQUIDACION DEL EXPEDIENTE;0;LIQUIDACION DEL EXPEDIENTE
82;Pago 25% (LIQUIDACION);0;Pg. 25% (LIQUIDACION)
60;Modificación Resolución Favorable;0;Modificación Res. Favorable
55;Inadmisión por Duplicidad;0;Inadm. Duplicidad
53;Resolución de renuncia;0;Res. renuncia
52;Resolución Desistimiento;0;Res. Desist.
50;Resolución Definitiva;0;Res. Def.
40;Propuesta de Resolución Provisional;0;Prop. Res. Prov.
25;Trámite de audiencia en Pérdida de Derecho al Cobro;0;Trám. audiencia Pérd. Der. Cob.
21;Presentación de renuncia;0;Present. renuncia
10;Requerimiento de Documentación de Solicitud;0;Req. Doc. Sol.
1;Presentación de Solicitud;0;Present. Sol.
