NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
220;Recurso de reposición a dicha resolución por parte de los interesados.;1;Rec. reposición dicha res. parte los interesados.
286;Presentación de solicitud de desistimiento.;0;Present. solicitud desistimiento.
283;Pérdida del derecho a cobro (parcial);0;Pérd. derecho cobro (parcial)
156;Procedimiento de Reintegro y Pérdida de derecho a cobro (total).;0;proc. Reintegro Pérd. derecho cobro (total).
100;Fin de procedimiento;0;Fin procedimiento
82;Pago 50%.;0;Pg. 50%.
82;Pago final.;0;Pg. final.
73;Requerimiento para la subsanación de la justificación.;0;Req. para subsanación la justif..
70;Presentación de la justificación de la subvención.;0;Present. la justif. la subvención.
53;Resolución de aceptación de renuncia.;0;Res. aceptación renuncia.
52;Presentación de la documentación requerida para la subsanación.;0;Present. la documentación requerida para subsanación.
51;Resolución Desfavorable.;0;Res. Desfavorable.
50;Resolución de Concesión.;0;Res. Conc..
21;Presentación de Renuncia.;0;Present. Renuncia.
10;Requerimiento de subsanación de la solicitud.;0;Req. subsanación la solicitud.
1;Presentación, revisión de Solicitud y documentación.;0;Present., revisión Sol. documentación.
