NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
295;Seguimiento y Control;1;Seguimiento Control
155;Propuesta Resolución de inadmisión;1;Prop. Resol. inadmisión
100;Fin de procedimiento;1;Fin proc.
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
152;Propuesta de Resolución de Desistimiento;0;Prop. Resol. Desist.
52;Resolución de Desistimiento;0;Resol. Desist.
51;Resolución de Denegación;0;Resol. Denegación
50;Resolución de Concesión;0;Resol. Conce.
43;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos;0;Prop. Defin. Resol. Deneg. Incumplimiento Req.
42;Propuesta Definitiva de Resolución Aprobatoria;0;Prop. Defin. Resol. Aprobatoria
41;Propuesta Provisional de Resolución Desfavorable;0;Prop. Provis. Resol. Desfavorable
40;Propuesta Provisional de Resolución Favorable;0;Prop. Provis. Resol. Favorable
30;Evaluacion de solicitud;0;Evaluacion sol.
25;Trámite de audiencia;0;Trám. audiencia
10;Requerimiento documentación solicitud;0;Req. doc. sol.
1;Presentación de solicitud;0;Present. sol.
