NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
100;Fin de Procedimiento;1;Fin proc.
283;IPR de pérdida de la prórroga por ATENDER Y NO CUMPLIR (prórroga);0;IPR pérdida la prórroga ATENDER Y NO CUMPLIR (prórroga)
283;IPR de pérdida del trimestre por ATENDER Y NO CUMPLIR . Trim. 2 (prórroga);0;IPR pérdida trimestre ATENDER Y NO CUMPLIR . Trim. 2 (prórroga)
283;IPR de pérdida del trimestre por ATENDER Y NO CUMPLIR . Trim. 4 (prórroga);0;IPR pérdida trimestre ATENDER Y NO CUMPLIR . Trim. 4 (prórroga)
283;IPR de pérdida del trimestre por NO ATENDER . Trimestre 3 (prórroga);0;IPR pérdida trimestre NO ATENDER . Trim. 3 (prórroga)
283;IPR de pérdida del trimestre por ATENDER Y NO CUMPLIR el emplazamiento. Trim. 3;0;IPR pérdida trimestre ATENDER Y NO CUMPLIR emplazamiento. Trim. 3
283;IPR de pérdida de la prórroga por ATENDER Y NO CUMPLIR el emplazamiento;0;IPR pérdida la prórroga ATENDER Y NO CUMPLIR emplazamiento
283;IPR de pérdida de la prórroga por NO ATENDER el emplazamiento;0;IPR pérdida la prórroga NO ATENDER emplazamiento
283;IPR de pérdida de la ayuda por NO ATENDER el emplazamiento;0;IPR pérdida la ayuda NO ATENDER emplazamiento
283;IPR de pérdida del trimestre por NO ATENDER . Trimestre 4 (prórroga);0;IPR pérdida trimestre NO ATENDER . Trim. 4 (prórroga)
283;IPR de pérdida del trimestre por ATENDER Y NO CUMPLIR el emplazamiento. Trim. 2;0;IPR pérdida trimestre ATENDER Y NO CUMPLIR emplazamiento. Trim. 2
283;IPR de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 3;0;IPR pérdida trimestre NO ATENDER emplazamiento. Trim. 3
283;IPR de pérdida de la ayuda por ATENDER Y NO CUMPLIR el emplazamiento;0;IPR pérdida la ayuda ATENDER Y NO CUMPLIR emplazamiento
283;IPR de pérdida del trimestre por ATENDER Y NO CUMPLIR el emplazamiento. Trim. 4;0;IPR pérdida trimestre ATENDER Y NO CUMPLIR emplazamiento. Trim. 4
