NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
100;Fin de procedimiento;1;Fin procedimiento
43;Propuesta Resolución denegatoria por falta presupuesto;1;Prop. Res. denegatoria falta presupuesto
287;Seguimiento segundo periodo;0;Seguimiento segundo periodo
287;Seguimiento tercer periodo;0;Seguimiento tercer periodo
287;Seguimiento primer periodo;0;Seguimiento primer periodo
286;Presentación de solicitud de desistimiento;0;Present. solicitud desistimiento
278;Resolución de pérdida de derecho al cobro;0;Res. pérdida derecho cobro
242;Valoración individual;0;Valoración individual
242;Valoración autonómica;0;Valoración autonómica
156;Inicio de procedimiento de reintegro;0;Inic. procedimiento reintegro
156;Inicio procedimiento de reintegro segundo periodo;0;Inic. procedimiento reintegro segundo periodo
156;Inicio procedimiento de reintegro primer periodo;0;Inic. procedimiento reintegro primer periodo
156;Inicio procedimiento de reintegro tercer periodo;0;Inic. procedimiento reintegro tercer periodo
155;Propuesta Resolución de inadmisión;0;Prop. Res. inadmisión
82;Pago;0;Pg.
55;Resolución de inadmisión;0;Res. inadmisión
53;Resolución de aceptación de renuncia;0;Res. aceptación renuncia
53;Resolución de aceptación de renuncia con pago previo;0;Res. aceptación renuncia pago previo
52;Resolución de desistimiento;0;Res. desistimiento
51;Resolución denegatoria por incumplimiento requisitos;0;Res. denegatoria incumplimiento requisitos
51;Resolución denegatoria por falta de presupuesto;0;Res. denegatoria falta presupuesto
50;Resolución aprobatoria;0;Res. aprobatoria
43;Propuesta Resolución denegatoria por incumplimiento requisitos;0;Prop. Res. denegatoria incumplimiento requisitos
42;Propuesta Resolución aprobatoria;0;Prop. Res. aprobatoria
30;Evaluación de solicitud;0;Eval. solicitud
25;Trámite audiencia;0;Trám. audiencia
25;Trámite audiencia en pérdida de derecho al cobro;0;Trám. audiencia pérdida derecho cobro
21;Presentación de renuncia;0;Present. renuncia
10;Requerimiento de documentación;0;Req. documentación
1;Presentación de solicitud;0;Present. solicitud
