NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de Procedimiento;1;Fin proc.
330;Emisión del Baremo de Movilidad Reducida - Pensionista;0;Emisión Baremo Movilidad Reducida - Pensionista
330;Emisión del Baremo de Movilidad Reducida;0;Emisión Baremo Movilidad Reducida
329;Reconocimiento del Grado de Discapacidad;0;Reconocimiento Grado Discap.
90;Presentación de Recurso de Alzada - Razones Humanitarias;0;Present. Recur. Alzada - Razones Humanitarias
90;Presentación de Recurso de Alzada - Pensionista;0;Present. Recur. Alzada - Pensionista
90;Presentación de Recurso de Alzada - Hospital Nacional de Parapléjicos;0;Present. Recur. Alzada - Hospital Nacional Parapléjicos
90;Presentación de Recurso de Alzada;0;Present. Recur. Alzada
90;Presentación de Recurso de Alzada - Transporte Colectivo;0;Present. Recur. Alzada - Transporte Colectivo
54;Resolución de Revocación de R. Denegatoria - Hospital Nacional de Parapléjicos;0;Resol. Revocación R. Deneg. - Hospital Nacional Parapléjicos
54;Resolución de Revocación de R. Denegatoria - Razones Humanitarias;0;Resol. Revocación R. Deneg. - Razones Humanitarias
54;Resolución de Revocación de Resolución Denegatoria;0;Resol. Revocación Resol. Deneg.
54;Resolución de Revocación de Resolución Denegatoria- Transporte colectivo;0;Resol. Revocación Resol. Deneg.- Transporte colectivo
54;Resolución de Revocación de Resolución Denegatoria - Pensionista;0;Resol. Revocación Resol. Deneg. - Pensionista
52;Resolución Desistimiento a Persona con Discapacidad;0;Resol. Desist. Persona Discap.
52;Resolución Desistimiento - Razones Humanitarias;0;Resol. Desist. - Razones Humanitarias
52;Resolución Desistimiento - Pensionista;0;Resol. Desist. - Pensionista
52;Resolución Desistimiento - Hospital Nacional de Parapléjicos;0;Resol. Desist. - Hospital Nacional Parapléjicos
52;Resolución Desistimiento - Transporte Colectivo;0;Resol. Desist. - Transporte Colectivo
51;Resolución Denegatoria a Persona con Discapacidad;0;Resol. Deneg. Persona Discap.
51;Resolución Denegatoria - Transporte Colectivo;0;Resol. Deneg. - Transporte Colectivo
51;Resolución Denegatoria - Hospital Nacional de Parapléjicos;0;Resol. Deneg. - Hospital Nacional Parapléjicos
51;Resolución Denegatoria -  Pensionista;0;Resol. Deneg. - Pensionista
51;Resolución Denegatoria - Razones Humanitarias;0;Resol. Deneg. - Razones Humanitarias
50;Resolución de Concesión - Transporte Colectivo;0;Resol. Conce. - Transporte Colectivo
50;Resolución de Concesión - Pensionista;0;Resol. Conce. - Pensionista
50;Resolución de Concesión a Persona con Discapacidad;0;Resol. Conce. Persona Discap.
50;Resolución de Concesión - Hospital Nacional de Parapléjicos;0;Resol. Conce. - Hospital Nacional Parapléjicos
50;Resolución de Concesión - Razones Humanitarias;0;Resol. Conce. - Razones Humanitarias
30;Evaluación de Solicitud - Hospital Nacional de Parapléjicos;0;Eval. Sol. - Hospital Nacional Parapléjicos
30;Evaluación de Solicitud de Persona con Discapacidad;0;Eval. Sol. Persona Discap.
30;Evaluación de Solicitud - Transporte Colectivo;0;Eval. Sol. - Transporte Colectivo
30;Evaluación de Solicitud - Pensionista;0;Eval. Sol. - Pensionista
30;Evaluación de Solicitud - Razones Humanitarias;0;Eval. Sol. - Razones Humanitarias
10;Requerimiento de Documentación - Pensionista;0;Req. Doc. - Pensionista
10;Requerimiento de Traslado del Expediente;0;Req. Traslado Expediente
10;Requerimiento de Documentación - Transporte colectivo;0;Req. Doc. - Transporte colectivo
10;Requerimiento de Documentación - Hospital Nacional de Parapléjicos;0;Req. Doc. - Hospital Nacional Parapléjicos
10;Requerimiento de Documentación - Razones Humanitarias;0;Req. Doc. - Razones Humanitarias
10;Requerimiento de Documentación a Persona con Discapacidad;0;Req. Doc. Persona Discap.
1;Presentación de Solicitud de Persona con Discapacidad;0;Present. Sol. Persona Discap.
1;Presentación de Solicitud - Transporte Colectivo;0;Present. Sol. - Transporte Colectivo
1;Presentación de Solicitud - Pensionista;0;Present. Sol. - Pensionista
1;Presentación de Solicitud - Razones Humanitarias;0;Present. Sol. - Razones Humanitarias
1;Presentación de Solicitud - Hospital Nacional de Parapléjicos;0;Present. Sol. - Hospital Nacional Parapléjicos
