NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
220;Recurso de reposición a dicha resolución por parte de los interesados.;1;Rec. reposición dicha res. parte los interesados.
286;Presentación de solicitud de desistimiento.;0;Present. solicitud desistimiento.
156;Procedimiento de reintegro;0;proc. reintegro
100;Fin de procedimiento;0;Fin procedimiento
82;Pago final.;0;Pg. final.
73;Requerimiento para la subsanación de la justificación;0;Req. para subsanación la justif.
70;Presentación de la justificación de la subvención.;0;Present. la justif. la subvención.
53;Resolución de aceptación de renuncia.;0;Res. aceptación renuncia.
52;Resolución de Desistimiento;0;Res. Desist.
51;Resolución Desfavorable;0;Res. Desfavorable
50;Resolución de Concesión;0;Res. Conc.
21;Presentación de Renuncia;0;Present. Renuncia
10;Requerimiento de subsanación de la solicitud.;0;Req. subsanación la solicitud.
1;Presentación, revisión de Solicitud y documentación;0;Present., revisión Sol. documentación
