NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
306;Propuesta aprobatoria con sustitución (no pagado);0;Prop. aprobatoria sustitución (no pagado)
287;Seguimiento;0;Seguimiento
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
156;Inicio de procedimiento de reintegro;0;Inic. proc. reintegro
155;Propuesta Resolución de inadmisión;0;Prop. Resol. inadmisión
82;Pago;0;Pag.
61;Resolución aprobatoria con sustitución (no pagado);0;Resol. aprobatoria sustitución (no pagado)
61;Resolución aprobatoria de sustitución (ya pagado);0;Resol. aprobatoria sustitución (ya pagado)
61;Resolución denegatoria con sustitución (no pagado);0;Resol. denegatoria sustitución (no pagado)
55;Resolución de inadmisión;0;Resol. inadmisión
53;Resolución de Renuncia;0;Resol. Renun.
52;Resolución de Desistimiento;0;Resol. Desist.
51;Resolución denegatoria por falta de presupuesto;0;Resol. denegatoria falta presupuesto
51;Resolución denegatoria por incumplimiento requisitos;0;Resol. denegatoria incumplimiento requisitos
50;Resolución aprobatoria;0;Resol. aprobatoria
43;Propuesta Resolución denegatoria por incumplimiento requisitos;0;Prop. Resol. denegatoria incumplimiento requisitos
43;Propuesta Resolución Denegatoria por falta de presupuesto;0;Prop. Resol. Deneg. falta presupuesto
42;Propuesta Resolución aprobatoria;0;Prop. Resol. aprobatoria
41;Propuesta Provisional de Resolución Desfavorable;0;Prop. Provis. Resol. Desfavorable
40;Propuesta Provisional de Resolución Favorable;0;Prop. Provis. Resol. Favorable
30;Evaluación de solicitud;0;Eval. sol.
30;Evaluación de sustitución;0;Eval. sustitución
25;Trámite de audiencia de propuesta denegatoria;0;Trám. audiencia propuesta denegatoria
25;Trámite audiencia en pérdida de derecho al cobro;0;Trám. audiencia pérdida derecho cobro
21;Presentación de Renuncia;0;Present. Renun.
11;Presentación de sustitución;0;Present. sustitución
10;Requerimiento documentación solicitud;0;Req. doc. sol.
1;Presentación de solicitud;0;Present. sol.
