NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
100;Fin de procedimiento;1;Fin procedimiento
448;Devolución garantía;0;Dev. garantía
447;Escritura Pública;0;Escritura Pública
446;Publicación DOCM;0;Publicación DOCM
445;Resolución Aprob. venta y adjudicación;0;Res. Aprob. venta adjudicación
444;Informe Serv. Jurídico;0;Inf. Serv. Jurídico
443;Declaración alienabilidad;0;Declaración alienabilidad
442;Informe de Patrimonio y Proyecto Contrato;0;Inf. Patrimonio Proyecto Contrato
441;Conformidad facturas;0;Conformidad facturas
440;Depuración física y jurídica;0;Depuración física jurídica
439;Solicitud de tasación;0;Sol. tasación
438;Solicitud de garantía;0;Sol. garantía
435;Autorización Consej. Gob.;0;Autorización Consej. Gob.
431;Resolución de inicio de expediente;0;Res. inicio expediente
377;Requerimiento del pago;0;Req. pago
343;Petición de informes a Consejerías afectadas;0;Petición informes Consejerías afectadas
122;Comunicación a Interesado condiciones de venta;0;Comunicación Interesado condiciones venta
122;Comunicación a Inventario;0;Comunicación Inventario
122;Comunicación transparencia;0;Comunicación transparencia
122;Comunicación Consejerías;0;Comunicación Consejerías
55;Resolucion de inadmision;0;Res. inadmision
52;Resolución de Desistimiento;0;Res. Desist.
36;Recepción Inscripción Registral;0;Recepción Inscripción Registral
10;Requerimiento de subsanación;0;Req. subsanación
1;Presentación de solicitud;0;Present. solicitud
