NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
314;Propuesta aprobatoria con subrogación sin pago;0;Prop. aprobatoria subrogación sin pago
314;Propuesta denegatoria con subrogación sin pago;0;Prop. denegatoria subrogación sin pago
306;Propuesta aprobatoria de sustitución sin pago;0;Prop. aprobatoria sustitución sin pago
306;Propuesta denegatoria de sustitución sin pago;0;Prop. denegatoria sustitución sin pago
287;Seguimiento primer año;0;Seguimiento primer año
287;Seguimiento segundo año;0;Seguimiento segundo año
287;Seguimiento tercer año;0;Seguimiento tercer año
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
242;Valoración Autonómica;0;Valoración Autonómica
156;Inicio procedimiento reintegro tercer año;0;Inic. proc. reintegro tercer año
156;Inicio procedimiento reintegro primer año;0;Inic. proc. reintegro primer año
156;Inicio procedimiento reintegro segundo año;0;Inic. proc. reintegro segundo año
156;Inicio de procedimiento de reintegro;0;Inic. proc. reintegro
155;Propuesta Resolución de inadmisión;0;Prop. Resol. inadmisión
152;Propuesta de Resolución de Desistimiento;0;Prop. Resol. Desist.
82;Pago;0;Pag.
62;Resolución denegatoria con subrogación sin pago;0;Resol. denegatoria subrogación sin pago
62;Resolución aprobatoria con subrogación sin pago;0;Resol. aprobatoria subrogación sin pago
62;Resolución aprobatoria de subrogación con pago;0;Resol. aprobatoria subrogación pago
61;Resolución aprobatoria de sustitución con pago;0;Resol. aprobatoria sustitución pago
61;Resolución denegatoria de sustitución sin pago;0;Resol. denegatoria sustitución sin pago
61;Resolución aprobatoria de sustitución sin pago;0;Resol. aprobatoria sustitución sin pago
55;Resolución de inadmisión;0;Resol. inadmisión
53;Resolución de Renuncia con pago (sin intereses);0;Resol. Renun. pago (sin intereses)
53;Resolución de Renuncia sin pago;0;Resol. Renun. sin pago
52;Resolución de Desistimiento;0;Resol. Desist.
51;Resolución denegatoria por incumplimiento requisitos;0;Resol. denegatoria incumplimiento requisitos
51;Resolución denegatoria por falta de presupuesto;0;Resol. denegatoria falta presupuesto
50;Resolución aprobatoria;0;Resol. aprobatoria
43;Propuesta Resolución denegatoria por incumplimiento requisitos;0;Prop. Resol. denegatoria incumplimiento requisitos
43;Propuesta Resolución denegatoria por falta de presupuesto;0;Prop. Resol. denegatoria falta presupuesto
42;Propuesta Resolución aprobatoria;0;Prop. Resol. aprobatoria
30;Evaluación de sustitución;0;Eval. sustitución
30;Evaluación de solicitud;0;Eval. sol.
30;Evaluación de subrogación;0;Eval. subrogación
25;Trámite de audiencia sustitución;0;Trám. audiencia sustitución
25;Trámite de audiencia;0;Trám. audiencia
25;Trámite de audiencia subrogación;0;Trám. audiencia subrogación
25;Trámite de audiencia previo;0;Trám. audiencia previo
21;Presentación de Renuncia;0;Present. Renun.
12;Presentación de subrogación;0;Present. subrogación
11;Presentación de sustitución;0;Present. sustitución
10;Requerimiento documentación solicitud;0;Req. doc. sol.
1;Presentación de solicitud;0;Present. sol.
