NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
156;Inicio Procedimiento Reintegro;1;Inic. proc. Reintegro
100;Fin de procedimiento;1;Fin proc.
62;Resolución aprobatoria de subrogación (ya pagado);1;Resol. aprobatoria subrogación (ya pagado)
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
155;Propuesta Resolución de inadmisión;0;Prop. Resol. inadmisión
152;Propuesta de Resolución de Desistimiento;0;Prop. Resol. Desist.
82;Pago;0;Pag.
62;Resolución Denegatoria con subrogación;0;Resol. Deneg. subrogación
55;Resolución de inadmisión;0;Resol. inadmisión
53;Resolución de Renuncia;0;Resol. Renun.
52;Resolución de Desistimiento;0;Resol. Desist.
51;Resolución denegatoria por incumplimiento requisitos;0;Resol. denegatoria incumplimiento requisitos
50;Resolución aprobatoria;0;Resol. aprobatoria
43;Propuesta Definitiva de Resolución Desfavorable;0;Prop. Defin. Resol. Desfavorable
42;Propuesta Definitiva de Resolución Favorable;0;Prop. Defin. Resol. Favorable
41;Propuesta Provisional de Resolución Desfavorable;0;Prop. Provis. Resol. Desfavorable
40;Propuesta Provisional de Resolución Favorable;0;Prop. Provis. Resol. Favorable
30;Evaluación de solicitud;0;Eval. sol.
30;Evaluación de subrogación;0;Eval. subrogación
30;Evaluación de sustitución;0;Eval. sustitución
25;Trámite de audiencia (propuesta denegatoria);0;Trám. audiencia (propuesta denegatoria)
21;Presentación de Renuncia;0;Present. Renun.
12;Presentación de subrogación;0;Present. subrogación
11;Presentación de sustitución;0;Present. sustitución
10;Requerimiento documentación solicitud;0;Req. doc. sol.
1;Presentación de solicitud;0;Present. sol.
