NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
100;Fin de procedimiento;1;Fin procedimiento
455;Remisión a DOCM / Portal transparencia;0;Remisión DOCM / Portal transparencia
454;Notificación adjudicación;0;Notif. adjudicación
453;Fiscalización complementaria;0;Fiscalización complementaria
452;Informe Propuesta Patrimonio;0;Inf. Prop. Patrimonio
451;Remisión borrador a arrendador;0;Remisión borrador arrendador
450;Borrador contrato definitivo;0;Borrador contrato definitivo
449;Preparación borrador contrato;0;Preparación borrador contrato
445;Resolución Aprob. Expte. y adjudicación;0;Res. Aprob. Expte. adjudicación
444;Informe Serv. Jurídico;0;Inf. Serv. Jurídico
439;Solicitud de tasación;0;Sol. tasación
437;Firma del contrato;0;Firma contrato
122;Comunicación a Consejerías / Organismos interesados;0;Comunicación Consejerías / Organismos interesados
122;Comunicación a Inventario;0;Comunicación Inventario
52;Desistimiento arrendador;0;Desist. arrendador
52;Desistimiento JCCM;0;Desist. JCCM
10;Requerimiento de subsanación;0;Req. subsanación
1;Propuesta Consejería / Organismo proponente;0;Prop. Consejería / Organismo proponente
