NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
100;Fin de procedimiento;1;Fin procedimiento
490;Actuaciones posteriores;0;Actuaciones posteriores
488;Elaboración del documento de alcance;0;Elaboración documento alcance
446;Publicación en el DOCM;0;Publicación el DOCM
343;Requerimiento informe a AAPP e interesados;0;Req. informe AAPP e interesados
311;Subsanacion Expediente;0;Subsanacion Expediente
55;Resolución de inadmisión o terminación;0;Res. inadmisión o terminación
50;Resolución de evaluación ambiental: IAE/DAE/prórroga/modif./corrección errores;0;Res. evaluación ambiental: IAE/DAE/prórroga/modif./corrección errores
36;Recepción de información;0;Recepción información
36;Recepción de informes;0;Recepción informes
36;Recepción de subsanación;0;Recepción subsanación
36;Recepción y revisión de expediente tras información pública y consultas;0;Recepción revisión expediente tras información pública consultas
25;Audiencia de inadmisión o terminación;0;Aud. inadmisión o terminación
10;Requerimiento de información adicional a la solicitud;0;Req. información adicional la solicitud
1;Presentación de la solicitud;0;Present. la solicitud
