NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de procedimiento;1;Fin proc.
303;Informe de Cumplimiento de Condiciones de SSPP;0;Inf. Cumplimiento Condiciones SSPP
302;Visita de Inspección;0;Visita Inspección
301;Plazo Prórroga de un mes;0;Plazo Prór. un mes
278;Resolución de Pérdida de Derecho al Cobro Total;0;Resol. Pérd. Dere. Cobr. Total
82;Pago-Reconocimiento de Obligación (ADO,O);0;Pag.-Reconocimiento Obligación (ADO,O)
74;No Justificado-Incumplimiento Total;0;No Jusif.o-Incumplimiento Total
73;Requerimiento Documentación Justificativa;0;Req. Doc. Justif.
72;Justificación Incompleta-Liquidación Parcial;0;Justif. Incompleta-Liq. Parcial
71;Justificación Completa-Liquidación Total;0;Justif. Completa-Liq. Total
70;Presentación Documentación Justificativa;0;Present. Doc. Justif.
53;Resolución de Aceptación de Renuncia;0;Resol. Aceptación Renun.
52;Resolución de Desistimiento;0;Resol. Desist.
51;Resolución Desestimatoria;0;Resol. Desest.
50;Resolución de Concesión;0;Resol. Conce.
43;Propuesta de Resolución Desestimatoria;0;Prop. Resol. Desest.
42;Propuesta de Resolución de Concesión;0;Prop. Resol. Conce.
30;Evaluación de solicitud;0;Eval. sol.
25;Trámite de Audiencia en Pérdida de Derecho al Cobro;0;Trám. Audi. Pérd. Dere. Cobr.
25;Trámite de Audiencia en Pérdida de Derecho al Cobro Total;0;Trám. Audi. Pérd. Dere. Cobr. Total
25;Trámite de Audiencia en Pérdido de Derecho al Cobro;0;Trám. Audi. Pérdido Dere. Cobr.
25;Trámite de audiencia en Propuesta Desestimatoria;0;Trám. audiencia Prop. Desest.
21;Presentación de Renuncia;0;Present. Renun.
15;Presentación de alegaciones;0;Present. alegaciones
10;Requerimiento de documentación;0;Req. doc.
1;Presentación de solicitud;0;Present. sol.
