NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin procedimiento;1;Fin proc.
303;Verificación administrativa - Informe de cumplimiento de condiciones de SSCC;0;Verificación administrativa - Inf. cumplimiento condiciones SSCC
303;Informe de cumplimiento de condiciones de SSPP;0;Inf. cumplimiento condiciones SSPP
302;Visita de Inspección;0;Visita Inspección
301;Plazo Prórroga de un Mes;0;Plazo Prór. un Mes
297;Comprobación no inicio actuaciones;0;Comprob. no inicio actuaciones
293;Informe de Calificación y Calificación Técnica;0;Inf. Calificación Calificación Técnica
286;Presentación de solicitud de desistimiento;0;Present. sol. desistimiento
278;ResoluciÓn de incumplimiento;0;ResoluciÓn incumplimiento
278;Pérdida de derecho al cobro total;0;Pérd. derecho cobro total
242;Valoración solicitud;0;Valoración sol.
155;Propuesta Resolución de Inadmisión;0;Prop. Resol. Inadm.
82;Pago;0;Pag.
74;No justificado-Incumplimiento total;0;No justificado-Incumplimiento total
73;Requerimiento Documentación Justificativa;0;Req. Doc. Justif.
72;Liquidación parcial;0;Liq. parcial
71;Liquidación total;0;Liq. total
70;Presentación Documentación Justificativa;0;Present. Doc. Justif.
55;Resolución de Inadmisión;0;Resol. Inadm.
53;Resolución de aceptación de renuncia;0;Resol. aceptación renuncia
52;Resolución Desistimiento;0;Resol. Desist.
51;Resolución Denegatoria por incumplimiento de requisitos;0;Resol. Deneg. incumplimiento requisitos
50;Resolución aprobatoria;0;Resol. aprobatoria
43;Propuesta definitiva resolución denegatoria;0;Prop. definitiva res. denegatoria
42;Propuesta definitiva resolución aprobatoria;0;Prop. definitiva res. aprobatoria
41;Propuesta provisional resolución denegatoria;0;Prop. provisional res. denegatoria
40;Propuesta provisional resolución aprobatoria;0;Prop. provisional res. aprobatoria
30;Evaluación Solicitud;0;Eval. Sol.
25;Presentación de Alegaciones;0;Present. Alegaciones
25;Trámite de audiencia en incumplimiento;0;Trám. audiencia incumplimiento
21;Presentación de renuncia;0;Present. renuncia
10;Requerimiento Documentación Solicitud;0;Req. Doc. Sol.
1;Presentación de solicitud;0;Present. sol.
