NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
100;Fin de Procedimiento;1;Fin proc.
279;Justificación final;0;Justif. final
278;Resolución de pérdida de derecho al cobro;0;Resol. pérdida derecho cobro
242;Valoración;0;Valoración
160;Solicitud de Modificación;0;Sol. Modificación
82;Pago final.;0;Pag. final.
73;Requerimiento Documentación de Justificación;0;Req. Doc. Justif.
53;Resolución de aceptación de renuncia;0;Resol. aceptación renuncia
52;Resolucion Desistimiento;0;Resol. Desist.
51;Resolución desfavorable de modificación;0;Resol. desfavorable modificación
51;Resolución desestimatoria;0;Resol. desest.
50;Resolución Estimatoria;0;Resol. Estim.
50;Resolución favorable de modificación;0;Resol. favorable modificación
43;Propuesta definitiva de resolución desestimatoria;0;Prop. definitiva res. desest.
42;Propuesta definitiva de resolución estimatoria;0;Prop. definitiva res. estimatoria
40;Propuesta provisional de resolución de Procedimiento;0;Prop. provisional res. proc.
21;Presentación de renuncia;0;Present. renuncia
10;Requerimiento de documentación;0;Req. doc.
1;Presentación de solicitud de Subvención;0;Present. sol. Subvención
