NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
202;ANULADO - Solicitud Creada por Error;1;ANULADO - Sol. Creada Error
100;Fin de Procedimiento;1;Fin proc.
51;Resolución Desestimatoria Incumplimiento Requisitos - Recurso Alzada;1;Resol. Desest. Incumplimiento Req. - Recur. Alzada
51;Resolución Desestimatoria sin Crédito - Recurso Alzada;1;Resol. Desest. sin Crédito - Recur. Alzada
309;Lista Reserva;0;Lista Reserva
223;Estimación Recurso Alzada;0;Estimación Recur. Alzada
181;Abono;0;Abo.
90;Presentación de Recurso de Alzada;0;Present. Recur. Alzada
60;Cambio de condiciones;0;Cambio condiciones
55;Resolución de inadmisión;0;Resol. inadmisión
55;Diligencia de vinculación de expedientes duplicados;0;Diligencia vinculación expedientes duplicados
54;Diligencia que constata que Resolución queda sin efectos-Contrato no formalizado;0;Diligencia que constata que Resol. queda sin efectos-Contrato no formalizado
53;Resolución Renuncia Voluntaria Ayuda;0;Resol. Renun. Voluntaria Ayuda
53;Resolución Desistimiento Voluntario Solicitud;0;Resol. Desist. Voluntario Sol.
52;Resolución Desistimiento. Falta Documentación. Defecto de Forma. Duplicidad;0;Resol. Desist.. Falt. Doc.. Defecto Forma. Duplicidad
51;Resolución Desestimatoria por Falta de Crédito;0;Resol. Desest. Falt. Crédito
51;Resolución Desestimatoria - Lista Reserva;0;Resol. Desest. - Lista Reserva
51;Resolución Desestimatoria por Incumplimiento de Requisitos;0;Resol. Desest. Incumplimiento Req.
51;Resolución Desestimatoria Mod. Concesión;0;Resol. Desest. Mod. Conce.
51;R. Desistimiento de la resolución  de modificación;0;R. Desist. la res. de modificación
50;Resolución Estimatoria - Contrato no formalizado;0;Resol. Estim. - Contrato no formalizado
50;Resolución Estimatoria Mod. Concesión;0;Resol. Estim. Mod. Conce.
50;Resolución Estimatoria;0;Resol. Estim.
50;Resolución Estimatoria con Crédito - Recurso Alzada;0;Resol. Estim. Crédito - Recur. Alzada
50;Resolución Estimatoria - Lista Reserva;0;Resol. Estim. - Lista Reserva
43;Propuesta de Resolución Desestimatoria Incumplimiento Requisitos- Recurso Alzada;0;Prop. Resol. Desest. Incumplimiento Req.- Recur. Alzada
43;Propuesta Resolución Desestimatoria por Falta de Crédito;0;Prop. Resol. Desest. Falt. Crédito
43;Propuesta Resolución Desestimatoria por Incumplimiento de Requisitos;0;Prop. Resol. Desest. Incumplimiento Req.
43;PR que deja sin efectos la Resolución  - Contrato no formalizado;0;PR que deja sin efectos Resol. - Contrato no formalizado
43;P.R. Desestimatoria - Lista Reserva ;0;P.R. Desest. - Lista Reserva 
43;Propuesta de Resolución Desestimatoria sin Crédito - Recurso Alzada;0;Prop. Resol. Desest. sin Crédito - Recur. Alzada
43;P.R. Desestimatoria Mod. Concesión;0;P.R. Desest. Mod. Conce.
42;Propuesta Resolución Estimatoria - Contrato no formalizado;0;Prop. Resol. Estim. - Contrato no formalizado
42;P.R. Estimatoria Mod. Concesión;0;P.R. Estim. Mod. Conce.
42;P.R. Estimatoria - Lista Reserva;0;P.R. Estim. - Lista Reserva
42;Propuesta Resolución Estimatoria;0;Prop. Resol. Estim.
42;Propuesta de Resolución Estimatoria con Crédito - Recurso Alzada;0;Prop. Resol. Estim. Crédito - Recur. Alzada
30;Evaluación Abono;0;Eval. Abo.
30;Verificación de requisitos. Evaluación;0;Verificación requisitos. Eval.
30;Evaluación - Lista Reserva;0;Eval. - Lista Reserva
25;Trámite Audiencia Cambio Condiciones;0;Trám. Audi. Cambio Condiciones
25;Trámite Audiencia Evaluación;0;Trám. Audi. Eval.
25;Trámite Audiencia - Contrato no formalizado;0;Trám. Audi. - Contrato no formalizado
25;Trámite Audiencia - Lista Reserva;0;Trám. Audi. - Lista Reserva
25;Trámite de Audiencia de Inadmisión;0;Trám. Audi. Inadm.
25;Trámite Audiencia Recurso Alzada;0;Trám. Audi. Recur. Alzada
10;Requerimiento Cambio Condiciones;0;Req. Cambio Condiciones
10;Requerimiento Recurso Alzada;0;Req. Recur. Alzada
10;Requerimiento de documentación;0;Req. doc.
1;Presentación y Revisión de la solicitud;0;Present. Revisión sol.
