NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
0;Registro Sol.;0;Reg. Sol.
505;Recursos, sanciones y consultas varias;0;Recur.s, sanciones consultas varias
482;Certificado de alegaciones del jefe de servicio;0;Certificado alegaciones jefe servicio
417;Petición Informe Ayuntamientos e Información Pública en Tablón de Edictos y DOCM;0;Petición Inf. Ayuntamientos e Información Pública Tablón Edictos DOCM
386;Informe-Propuesta Servicios Centrales;0;Inf.-Prop. Servicios Centrales
386;Informe Propuesta Servicios Provinciales;0;Inf. Prop. Servicios Provinciales
369;Remisión del Pliego de Condiciones;0;Remisión Pliego Condiciones
368;Publicación en el DOCM;0;Publicación el DOCM
366;Informe-Resumen de Sección de VV.PP;0;Inf.-Resumen Sección VV.PP
100;Fin de Procedimiento;0;Fin proc.
55;Resolución de Inadmisión y acumulación de expedientes;0;Resol. Inadm. acumulación expedientes
52;Resolución de Desistimiento;0;Resol. Desist.
51;Resolución Denegatoria Direccion General;0;Resol. Deneg. Direccion General
51;Resolucion Denegatoria Servicio Provincial;0;Resol. Deneg. Servicio Provincial
50;Resolucion Aprobatoria Direccion General;0;Resol. Aprobatoria Direccion General
10;Requerimiento de Documentación;0;Req. Doc.
1;Presentación de Solicitud;0;Present. Sol.
